state,county,vet population,latitude,longitude
North Carolina,Forsyth,26049,36.117316265717,-80.2759595453276
North Carolina,Franklin,4803,46.4662162357936,-118.833765841647
North Carolina,Gaston,17070,35.2841483368099,-81.1897243718223
North Carolina,Gates,1118,36.424104456534,-76.7020971138417
North Carolina,Graham,731,35.3419461120029,-83.8120234317911
North Carolina,Granville,4871,36.2821099223228,-78.6322228176061
North Carolina,Greene,1297,38.330031091792,-78.4744288915601
North Carolina,Guilford,34020,36.0785177591861,-79.7893782752769
North Carolina,Halifax,3817,36.8014899298532,-78.8840131254539
North Carolina,Harnett,13520,35.3875443567919,-78.8778133641011
North Carolina,Haywood,6702,35.6099357962889,-89.2858127294839
North Carolina,Henderson,11594,32.1812705653172,-95.9405924579684
North Carolina,Hertford,1882,36.3951055727866,-76.9490876064486
North Carolina,Hoke,5747,35.023558367687,-79.2467991607486
North Carolina,Hyde,420,44.5456663863491,-99.4885411812647
North Carolina,Iredell,12112,35.7727295298776,-80.9027354188742
North Carolina,Jackson,3097,44.3337999890057,-90.7391567859813
North Carolina,Johnston,13784,34.310039799295,-96.6721000325785
North Carolina,Jones,1138,32.7374355003204,-99.8803223916364
North Carolina,Lee,4246,36.7434921623585,-83.2232460955687
North Carolina,Lenoir,4714,35.2173509080401,-77.612662063509
North Carolina,Lincoln,6320,42.4470341685537,-110.546086391476
North Carolina,McDowell,3620,37.3752678434477,-81.6539065040818
North Carolina,Macon,3624,36.5257005458006,-86.0085388814279
North Carolina,Madison,1479,38.4286272965331,-78.2678368438978
North Carolina,Martin,1761,32.3045583587908,-101.951557321993
North Carolina,Mecklenburg,57699,36.7164932016282,-78.3808324943617
North Carolina,Mitchell,1204,32.3072980875347,-100.921419314303
North Carolina,Montgomery,2050,37.1740755879315,-80.3957549340495
North Carolina,Moore,10380,35.8388084383678,-101.894023018372
North Carolina,Nash,8323,35.9657221010239,-77.9764480603122
North Carolina,New Hanover,17937,34.0879943803064,-77.8526528255562
North Carolina,Northampton,1564,37.2730717772759,-75.8691291772362
North Carolina,Onslow,24560,34.6919711314585,-77.3886706855983
North Carolina,Orange,6584,38.255233970954,-78.036445750824
North Carolina,Pamlico,1386,35.1571532252266,-76.632499792848
North Carolina,Pasquotank,4605,36.2851098068484,-76.2553143118305
North Carolina,Pender,5979,34.4927787989593,-77.8784518324763
North Carolina,Perquimans,1604,36.1989131248131,-76.3739097467421
North Carolina,Person,3018,36.3889058114338,-78.9750096227302
North Carolina,Pitt,10749,35.5803369356365,-77.3926705316324
North Carolina,Polk,2133,45.4689549730292,-92.5214109856334
North Carolina,Randolph,11122,38.7522148406934,-79.8149772898953
North Carolina,Richmond,3658,37.5230621544084,-77.4910667440718
North Carolina,Robeson,8050,34.6263736564989,-79.133603517983
North Carolina,Rockingham,8083,38.5284234550844,-78.8550142417066
North Carolina,Rowan,12116,35.683332971015,-80.4769518085421
North Carolina,Rutherford,5546,35.8597261811197,-86.4205230229423
North Carolina,Sampson,3918,34.9345617934278,-78.3926320401623
North Carolina,Scotland,2945,34.8367655578936,-79.5093890528886
North Carolina,Stanly,4709,35.3237468125477,-80.2783594529481
North Carolina,Stokes,3961,36.4041052263634,-80.2395609464171
North Carolina,Surry,4720,37.0964785748695,-76.8984895541169
North Carolina,Swain,1275,35.4877404999466,-83.5546333394955
North Carolina,Transylvania,3447,35.2251506078066,-82.8158617769936
North Carolina,Tyrrell,430,35.8477266430174,-76.1229194081011
North Carolina,Union,13295,36.2983092987609,-83.8358225156941
North Carolina,Vance,2463,36.3537071663335,-78.3944319708777
North Carolina,Wake,58503,35.796928598384,-78.6250230947447
North Carolina,Warren,1624,38.8966092825251,-78.1954396306803
North Carolina,Washington,951,43.3678371717658,-88.2292533995712
North Carolina,Watauga,2694,36.25131110786,-81.6897051260872
North Carolina,Wayne,12885,38.1322387054048,-82.4174771119953
North Carolina,Wilkes,4277,36.2185123703803,-81.2071237020707
North Carolina,Wilson,5635,29.1620894895855,-98.0693616919462
North Carolina,Yadkin,2642,36.1671143488418,-80.6571448723792
North Carolina,Yancey,1555,35.891524957091,-82.3192808918576
North Dakota,Adams,210,43.9454149390927,-89.8131924290826
North Dakota,Barnes,946,46.9347098509934,-98.0748411494339
North Dakota,Benson,408,48.1073137533647,-99.1844312906964
North Dakota,Billings,123,46.9785455108951,-103.351558710105
North Dakota,Bottineau,646,48.7730678381222,-100.82004935078
North Dakota,Bowman,222,46.1127912278359,-103.521421892224
North Dakota,Burke,213,48.7730678381222,-102.480324969558
North Dakota,Burleigh,7065,46.981285239639,-100.521418917699
North Dakota,Cass,10492,33.0963399657658,-94.3488100577868
North Dakota,Cavalier,378,48.7730678381222,-98.4638826310617
North Dakota,Dickey,486,46.1100514990921,-98.5077182909635
North Dakota,Divide,233,48.8169034980239,-103.466627317347
North Dakota,Dunn,326,44.9465764014328,-91.9037119588153
North Dakota,Eddy,195,47.7155325429929,-98.8994995013352
North Dakota,Emmons,327,46.2881338674428,-100.269363873264
North Dakota,Foster,227,47.4579980410703,-98.8803214001282
North Dakota,Golden Valley,175,46.9347098509934,-103.828271511536
North Dakota,Grand Forks,6057,47.9347108425016,-97.3953884209571
North Dakota,Grant,240,42.8594567408292,-90.79175476133
North Dakota,Griggs,215,47.4579980410703,-98.2310056878338
North Dakota,Hettinger,278,46.419640847148,-102.463886597095
North Dakota,Kidder,209,46.981285239639,-99.7816921568575
North Dakota,LaMoure,340,46.457997049562,-98.5378553071459
North Dakota,Logan,139,37.8330502220527,-81.9024969351024
North Dakota,McHenry,576,48.2415604618137,-100.62826833871
North Dakota,McIntosh,220,35.353876450705,-95.6638798548387
North Dakota,McKenzie,508,47.7319709154561,-103.299503863971
North Dakota,McLean,869,47.5045734297159,-101.485803435537
North Dakota,Mercer,721,37.4164662575991,-81.1057276051057
North Dakota,Morton,2094,46.633339689169,-101.329638897137
North Dakota,Mountrail,573,48.1511494132664,-102.378955006035
North Dakota,Nelson,364,37.7914518232978,-78.9068122478484
North Dakota,Oliver,144,47.1319703205511,-101.321419710906
North Dakota,Pembina,721,48.7703281093783,-97.5186762144307
North Dakota,Pierce,406,44.701830924749,-92.4693561395001
North Dakota,Ramsey,814,48.2306015468383,-98.7460746916791
North Dakota,Ransom,503,46.457997049562,-97.6584023803674
North Dakota,Renville,322,48.7292321782204,-101.540598010414
North Dakota,Richland,1064,43.3596374873958,-90.4317686182592
North Dakota,Rolette,745,48.7730678381222,-99.8392264604785
North Dakota,Sargent,323,46.1100514990921,-97.6200461779534
North Dakota,Sheridan,152,44.7812830583209,-106.959781465766
North Dakota,Sioux,328,46.1867639039201,-101.255666221053
North Dakota,Slope,47,46.4552573208182,-103.485805418554
North Dakota,Stark,1998,40.8115355713599,-81.3683174972457
North Dakota,Steele,216,47.4579980410703,-97.7186764127323
North Dakota,Stutsman,1756,46.9785455108951,-98.9597735337001
North Dakota,Towner,243,48.6853965183187,-99.2474450518052
North Dakota,Traill,725,47.4552583123264,-97.1515525627537
North Dakota,Walsh,1048,48.370327712775,-97.7268955989639
North Dakota,Ward,6415,31.4607219056825,-103.187174985473
North Dakota,Wells,363,47.5895050207755,-99.6666235496155
North Dakota,Williams,1999,41.5659065333949,-84.5737941089892
Ohio,Adams,2037,43.9454149390927,-89.8131924290826
Ohio,Allen,8661,40.7817367184057,-84.138610860477
Ohio,Ashland,4241,46.6455110044252,-90.4435681640599
Ohio,Ashtabula,9266,41.9136931460616,-80.7645407383953
Ohio,Athens,4145,39.3685911145512,-82.0100927934202
Ohio,Auglaize,4318,40.520346780076,-84.1680097288278
Ohio,Belmont,6436,40.010166418424,-80.9701328245491
Ohio,Brown,3781,44.4603951159856,-88.0052620216605
Ohio,Butler,27135,40.9213313449965,-79.9279729403592
Ohio,Carroll,2538,36.7448921084704,-80.7481413696554
Ohio,Champaign,3241,40.1417613529466,-83.7654252254936
Ohio,Clark,13875,44.7281848079699,-90.6191614049577
Ohio,Clermont,16334,39.0212044864879,-84.1550102292169
Ohio,Clinton,3598,41.2207198206503,-77.6188618248619
Ohio,Columbiana,9617,40.756337696089,-80.8031392526246
Ohio,Coshocton,3088,40.3035551250267,-81.9060967965331
Ohio,Crawford,4226,43.2054434227805,-90.9409490184026
Ohio,Cuyahoga,86232,41.6857019221168,-81.6731057650456
Ohio,Darke,3832,40.1355615915937,-84.6193923537782
Ohio,Defiance,3056,41.2967168952986,-84.5161963260979
Ohio,Delaware,12137,39.9335693668706,-75.4047470526749
Ohio,Erie,8331,42.1828827841578,-80.0647676747261
Ohio,Fairfield,12798,34.3731834025391,-81.0965279592272
Ohio,Fayette,2374,38.0412422081286,-81.0649291755577
Ohio,Franklin,73578,46.4662162357936,-118.833765841647
Ohio,Fulton,3050,39.9435689819559,-78.1226424328593
Ohio,Gallia,2440,38.8088126620762,-82.3390801297265
Ohio,Geauga,6403,41.5315078575014,-81.1973240792871
Ohio,Greene,16767,38.330031091792,-78.4744288915601
Ohio,Guernsey,3383,40.0307656254997,-81.4773133016755
Ohio,Hamilton,52351,31.7182564076052,-98.1159370805918
Ohio,Hancock,5680,40.5163469340419,-80.5931473358333
Ohio,Hardin,2184,30.3209947482375,-94.4008649039201
Ohio,Harrison,1603,39.2853943170415,-80.3853553343608
Ohio,Henry,2319,36.6990938713797,-79.8677752575457
Ohio,Highland,3621,38.385828943968,-79.5593871283151
Ohio,Hocking,2847,39.5149854794,-82.4538757109058
Ohio,Holmes,1559,40.5561454020814,-81.934695695677
Ohio,Huron,4902,41.1415228691748,-82.589070506859
Ohio,Jackson,2921,44.3337999890057,-90.7391567859813
Ohio,Jefferson,6803,43.0202505514008,-88.7746324063234
Ohio,Knox,4972,33.614148698355,-99.7351167682119
Ohio,Lake,19424,36.3443075281533,-89.5198037224799
Ohio,Lawrence,5308,35.2287504692373,-87.4016852551118
Ohio,Licking,15222,40.0951631466491,-82.4826746023514
Ohio,Logan,4124,37.8330502220527,-81.9024969351024
Ohio,Lorain,27270,41.4707101977828,-82.1124888518937
Ohio,Lucas,30851,41.686901875927,-83.4394377737129
Ohio,Madison,3934,38.4286272965331,-78.2678368438978
Ohio,Mahoning,20505,41.0169276652119,-80.8029392603229
Ohio,Marion,5191,39.5125855717795,-80.2165618317209
Ohio,Medina,13908,29.3894869753258,-99.1077188858684
Ohio,Meigs,2331,35.5203392451247,-84.825584416837
Ohio,Mercer,2776,37.4164662575991,-81.1057276051057
Ohio,Miami,8715,40.0399652713782,-84.2276074347362
Ohio,Monroe,1627,43.941815077662,-90.6451604041795
Ohio,Montgomery,46669,37.1740755879315,-80.3957549340495
Ohio,Morgan,1590,39.543584378544,-78.2454377061067
Ohio,Morrow,3133,45.45525632931,-119.576232331233
Ohio,Muskingum,6967,39.9611683045061,-81.9624946256142
Ohio,Noble,1206,36.3757952721641,-97.1734703927046
Ohio,Ottawa,3694,36.8333299723884,-94.8118242154988
Ohio,Paulding,1773,41.1213236467025,-84.572594155179
Ohio,Perry,3081,35.6321349417783,-87.8476680879162
Ohio,Pickaway,5289,39.6403806525696,-82.999254717658
Ohio,Pike,2347,41.3431151092944,-75.0249616717353
Ohio,Portage,12037,44.464194969718,-89.5344031605044
Ohio,Preble,3565,39.7431766956465,-84.6467912991119
Ohio,Putnam,2000,38.4760254720374,-81.8804977819147
Ohio,Richland,11171,43.3596374873958,-90.4317686182592
Ohio,Ross,7370,39.3419921384243,-83.067252100238
Ohio,Sandusky,4932,41.3777137774895,-83.1300496829737
Ohio,Scioto,6555,38.7932132625431,-82.960456211127
Ohio,Seneca,4475,41.1241235389264,-83.1254498600345
Ohio,Shelby,3582,31.7757907112262,-94.1542893169729
Ohio,Stark,31264,40.8115355713599,-81.3683174972457
Ohio,Summit,42124,40.9018271570177,-110.820059265862
Ohio,Trumbull,20682,41.317516094676,-80.7611408692663
Ohio,Tuscarawas,7717,40.4405498516953,-81.488512870571
Ohio,Union,3866,36.2983092987609,-83.8358225156941
Ohio,Van Wert,2222,40.8375345705817,-84.5715941936704
Ohio,Vinton,1153,39.2117971500137,-82.5114734937971
Ohio,Warren,16595,38.8966092825251,-78.1954396306803
Ohio,Washington,6185,43.3678371717658,-88.2292533995712
Ohio,Wayne,8291,38.1322387054048,-82.4174771119953
Ohio,Williams,3185,41.5659065333949,-84.5737941089892
Ohio,Wood,9284,44.4663948850368,-90.02038445365
Ohio,Wyandot,1744,40.8401344705039,-83.3136426159398
Oklahoma,Adair,1436,35.8990824707327,-94.6419610333796
Oklahoma,Alfalfa,808,36.7319600088656,-98.324156465125
Oklahoma,Atoka,1359,34.4196289490493,-96.0392226927473
Oklahoma,Beaver,391,38.3593588827173,-113.192664358043
Oklahoma,Beckham,1670,35.2689448596454,-99.6803221933348
Oklahoma,Blaine,966,35.8607262683187,-98.4227866999039
Oklahoma,Bryan,3851,33.9264777751549,-96.1953872311472
Oklahoma,Caddo,2436,35.2031913697928,-98.3570332100513
Oklahoma,Canadian,11319,35.5292190903119,-97.9926492871181
Oklahoma,Carter,4374,36.3057090139241,-82.1366879204001
Oklahoma,Cherokee,4081,31.7840098974578,-95.1625094947127
Oklahoma,Choctaw,1440,34.0141490949583,-95.5734688062914
Oklahoma,Cimarron,199,36.7511381100726,-102.513201714484
Oklahoma,Cleveland,26810,35.1538762524033,-97.4063473359325
Oklahoma,Coal,510,34.5949715886563,-96.3022366521577
Oklahoma,Comanche,18019,31.973051180784,-98.5405950358898
Oklahoma,Cotton,637,34.2853822406003,-98.400868869953
Oklahoma,Craig,1286,37.4876635170064,-80.2223616084704
Oklahoma,Creek,7368,35.9018221994766,-96.3268942108524
Oklahoma,Custer,2183,43.6662134595706,-103.370736811312
Oklahoma,Delaware,4395,39.9335693668706,-75.4047470526749
Oklahoma,Dewey,340,45.1100505075838,-100.880323383145
Oklahoma,Ellis,424,32.301818630047,-96.7351137936872
Oklahoma,Garfield,5791,46.3484078998077,-117.546093332034
Oklahoma,Garvin,2122,34.6799031797159,-97.299497914922
Oklahoma,Grady,4624,35.0305884589297,-97.8830601373638
Oklahoma,Grant,446,42.8594567408292,-90.79175476133
Oklahoma,Greer,616,34.9209993091754,-99.5679933148366
Oklahoma,Harmon,268,34.7675744995193,-99.831007274247
Oklahoma,Harper,333,36.7977134987182,-99.6501851771523
Oklahoma,Haskell,982,33.1785318280816,-99.7323770394681
Oklahoma,Hughes,1307,44.3237483580965,-100.094021233657
Oklahoma,Jackson,3124,44.3337999890057,-90.7391567859813
Oklahoma,Jefferson,712,43.0202505514008,-88.7746324063234
Oklahoma,Johnston,908,34.310039799295,-96.6721000325785
Oklahoma,Kay,4583,36.7977134987182,-97.1049771741081
Oklahoma,Kingfisher,957,35.9456578593783,-97.9433341697287
Oklahoma,Kiowa,1068,34.8552458193228,-99.0145681085772
Oklahoma,Latimer,907,34.8716841917859,-95.2227835270776
Oklahoma,Le Flore,4266,34.9456568678701,-94.7488104543901
Oklahoma,Lincoln,3356,42.4470341685537,-110.546086391476
Oklahoma,Logan,4814,37.8330502220527,-81.9024969351024
Oklahoma,Love,763,33.8936010302286,-97.2474430687887
Oklahoma,McClain,2884,35.0963419487823,-97.299497914922
Oklahoma,McCurtain,2667,34.0716833985793,-94.809084486755
Oklahoma,McIntosh,2410,35.353876450705,-95.6638798548387
Oklahoma,Major,609,36.3346993410062,-98.5323758496582
Oklahoma,Marshall,1404,39.8771715377895,-80.6945434327982
Oklahoma,Mayes,3449,36.2936034098483,-95.2227835270776
Oklahoma,Murray,1289,34.4853824389019,-97.0885388016449
Oklahoma,Muskogee,6531,35.5620958352382,-95.4090850816599
Oklahoma,Noble,912,36.3757952721641,-97.1734703927046
Oklahoma,Nowata,985,36.7977134987182,-95.6090852799616
Oklahoma,Okfuskee,1023,35.4662053292031,-96.3022366521577
Oklahoma,Oklahoma,60419,35.5511369202627,-97.4090870646764
Oklahoma,Okmulgee,3607,35.6168904101153,-95.9542911016877
Oklahoma,Osage,4267,36.5812749279534,-96.5323738666417
Oklahoma,Ottawa,3355,36.8333299723884,-94.8118242154988
Oklahoma,Pawnee,1536,36.3593568997009,-96.6447027451399
Oklahoma,Payne,4857,36.0936032115467,-96.9871688381222
Oklahoma,Pittsburg,4894,34.9456568678701,-95.7214141584597
Oklahoma,Pontotoc,2714,34.734697754593,-96.6721000325785
Oklahoma,Pottawatomie,7342,35.1840132685858,-96.8830591458556
Oklahoma,Pushmataha,1179,34.4196289490493,-95.3570302355266
Oklahoma,Roger Mills,282,35.7182603736381,-99.6803221933348
Oklahoma,Rogers,9260,36.3346993410062,-95.5734688062914
Oklahoma,Seminole,2213,35.159355709891,-96.6090862714698
Oklahoma,Sequoyah,3997,35.4716847866909,-94.7816871993164
Oklahoma,Stephens,4131,32.7346957715766,-98.8337460114826
Oklahoma,Texas,1062,36.7511381100726,-101.488543164281
Oklahoma,Tillman,740,34.3812727466353,-98.9159378737983
Oklahoma,Tulsa,48807,36.1401786001922,-96.0310035065157
Oklahoma,Wagoner,7462,35.9648359605853,-95.5131947739265
Oklahoma,Washington,5013,43.3678371717658,-88.2292533995712
Oklahoma,Washita,1018,35.2826435033646,-98.9926502786264
Oklahoma,Woods,722,36.6963435351955,-98.9953900073702
Oklahoma,Woodward,1527,36.4908638794061,-99.2803217967315
Oregon,Baker,1959,44.6689541798227,-117.6502030243
Oregon,Benton,5810,46.2799146812113,-119.406369149113
Oregon,Clackamas,35331,45.1758039974364,-122.263906228957
Oregon,Clatsop,4144,46.0223801792886,-123.759798123104
Oregon,Columbia,5923,43.4640334688864,-89.3964084723273
Oregon,Coos,8149,43.137445812006,-124.126921774781
Oregon,Crook,2470,44.5895020462508,-104.570738001122
Oregon,Curry,3016,42.4771711847362,-124.211853365841
Oregon,Deschutes,14827,44.0004603663213,-120.948836431906
Oregon,Douglas,13159,46.5251156387982,-91.9215112736671
Oregon,Gilliam,247,45.4388179568468,-120.209109671064
Oregon,Grant,759,42.8594567408292,-90.79175476133
Oregon,Harney,961,43.0196374760201,-119.069382513619
Oregon,Hood River,1670,45.4908728029801,-121.680344006516
Oregon,Jackson,20964,44.3337999890057,-90.7391567859813
Oregon,Jefferson,2071,43.0202505514008,-88.7746324063234
Oregon,Josephine,9692,42.3922395936765,-123.63651032963
Oregon,Klamath,7059,42.8031989052553,-121.584453500481
Oregon,Lake,933,36.3443075281533,-89.5198037224799
Oregon,Lane,30852,43.8634739291284,-122.998153532311
Oregon,Lincoln,5233,42.4470341685537,-110.546086391476
Oregon,Linn,11842,44.4963512689596,-122.526920188368
Oregon,Malheur,2438,43.2223774030656,-117.565271433241
Oregon,Marion,24344,39.5125855717795,-80.2165618317209
Oregon,Morrow,1020,45.45525632931,-119.576232331233
Oregon,Multnomah,44985,45.5812838515274,-122.376235107456
Oregon,Polk,7185,45.4689549730292,-92.5214109856334
Oregon,Sherman,286,36.279904766129,-101.894023018372
Oregon,Tillamook,2584,45.4141603981521,-123.696784361995
Oregon,Umatilla,6029,45.4990919892117,-118.702258861942
Oregon,Union,2470,36.2983092987609,-83.8358225156941
Oregon,Wallowa,879,45.5401879203696,-117.220065611515
Oregon,Wasco,3241,45.2579958597522,-121.088562597842
Oregon,Washington,35923,43.3678371717658,-88.2292533995712
Oregon,Wheeler,243,35.4004518393505,-100.269363873264
Oregon,Yamhill,9442,45.2552561310083,-123.315962066599
Pennsylvania,Adams,9481,43.9454149390927,-89.8131924290826
Pennsylvania,Allegheny,96393,40.4359500287561,-80.0249692066866
Pennsylvania,Armstrong,6456,34.9648349690771,-101.35977591332
Pennsylvania,Beaver,17846,38.3593588827173,-113.192664358043
Pennsylvania,Bedford,4224,37.3354693754082,-79.523388514008
Pennsylvania,Berks,29517,40.4073511296121,-75.984924719924
Pennsylvania,Blair,12705,40.4915478886303,-78.3682329793542
Pennsylvania,Bradford,6210,41.771898604152,-76.5213040730995
Pennsylvania,Bucks,44888,40.3285541627399,-75.1031586617023
Pennsylvania,Butler,15517,40.9213313449965,-79.9279729403592
Pennsylvania,Cambria,14232,40.4839481811655,-78.7032200847117
Pennsylvania,Cameron,624,26.1264700413907,-97.474840554529
Pennsylvania,Carbon,6670,41.7182663226874,-107.000877396924
Pennsylvania,Centre,9505,40.9723293819315,-77.7604563744697
Pennsylvania,Chester,31600,35.4177431943495,-88.5970392424085
Pennsylvania,Clarion,3683,41.2023205288934,-79.4523912469024
Pennsylvania,Clearfield,7384,40.9891287352748,-78.4216309239097
Pennsylvania,Clinton,3689,41.2207198206503,-77.6188618248619
Pennsylvania,Columbia,5752,43.4640334688864,-89.3964084723273
Pennsylvania,Crawford,8432,43.2054434227805,-90.9409490184026
Pennsylvania,Cumberland,21607,37.5250620774255,-78.2686368131046
Pennsylvania,Dauphin,22804,40.3891518301569,-76.7822940268258
Pennsylvania,Delaware,36617,39.9335693668706,-75.4047470526749
Pennsylvania,Elk,3076,41.4157123148137,-78.6650215550859
Pennsylvania,Erie,22242,42.1828827841578,-80.0647676747261
Pennsylvania,Fayette,12545,38.0412422081286,-81.0649291755577
Pennsylvania,Forest,680,45.7253464242759,-88.7366338689993
Pennsylvania,Franklin,13602,46.4662162357936,-118.833765841647
Pennsylvania,Fulton,1348,39.9435689819559,-78.1226424328593
Pennsylvania,Greene,3801,38.330031091792,-78.4744288915601
Pennsylvania,Huntingdon,4385,40.4027513066729,-77.967048422132
Pennsylvania,Indiana,6922,40.6401421687979,-79.1308036257591
Pennsylvania,Jefferson,4029,43.0202505514008,-88.7746324063234
Pennsylvania,Juniata,1814,40.4787483813211,-77.3458723330332
Pennsylvania,Lackawanna,17412,41.401912845996,-75.6375380918607
Pennsylvania,Lancaster,36703,37.7122548718223,-76.4099083610492
Pennsylvania,Lawrence,7595,35.2287504692373,-87.4016852551118
Pennsylvania,Lebanon,12104,40.3759523382443,-76.4147081762902
Pennsylvania,Lehigh,24870,40.6029436006806,-75.6127390464492
Pennsylvania,Luzerne,28108,41.1647219761727,-75.9599256822108
Pennsylvania,Lycoming,11365,41.332515517304,-77.0234847426832
Pennsylvania,McKean,4455,41.8008974878994,-78.5798248345592
Pennsylvania,Mercer,10456,37.4164662575991,-81.1057276051057
Pennsylvania,Mifflin,4390,40.6037435698874,-77.6008625177084
Pennsylvania,Monroe,13237,43.941815077662,-90.6451604041795
Pennsylvania,Montgomery,50773,37.1740755879315,-80.3957549340495
Pennsylvania,Montour,1512,41.0273272649007,-76.6524990230186
Pennsylvania,Northampton,23320,37.2730717772759,-75.8691291772362
Pennsylvania,Northumberland,9084,37.8522494830164,-76.4049085535066
Pennsylvania,Perry,4204,35.6321349417783,-87.8476680879162
Pennsylvania,Philadelphia,77224,40.0025667109592,-75.1171581228217
Pennsylvania,Pike,5837,41.3431151092944,-75.0249616717353
Pennsylvania,Potter,1767,35.4004518393505,-101.896762747116
Pennsylvania,Schuylkill,14479,40.7229389817041,-76.2297152972121
Pennsylvania,Snyder,2728,40.7619374805368,-77.0784826256523
Pennsylvania,Somerset,6783,40.003366680166,-79.0378072054659
Pennsylvania,Sullivan,836,36.5043013695181,-82.2646829934919
Pennsylvania,Susquehanna,3997,41.8204967334666,-75.8045316637852
Pennsylvania,Tioga,4416,41.771898604152,-77.2424763130512
Pennsylvania,Union,3533,36.2983092987609,-83.8358225156941
Pennsylvania,Venango,5548,41.3981129922635,-79.7387802229453
Pennsylvania,Warren,4376,38.8966092825251,-78.1954396306803
Pennsylvania,Washington,18698,43.3678371717658,-88.2292533995712
Pennsylvania,Wayne,4949,38.1322387054048,-82.4174771119953
Pennsylvania,Westmoreland,34990,38.1224390826212,-76.7890937650838
Pennsylvania,Wyoming,2527,37.6020591135823,-81.5391109229026
Pennsylvania,York,37981,37.2360732014603,-76.4455069907529
Rhode Island,Bristol,3903,36.6358963040406,-82.1736864962157
Rhode Island,Kent,13965,33.1812715568255,-100.778953419622
Rhode Island,Newport,7760,41.4991091046251,-71.2989050986511
Rhode Island,Providence,35200,41.8716947627033,-71.5584951062654
Rhode Island,Washington,10629,43.3678371717658,-88.2292533995712
South Carolina,Abbeville,2229,34.248788190878,-82.4906742944197
South Carolina,Aiken,15743,33.5376155660115,-81.5997085903195
South Carolina,Allendale,725,32.951638122013,-81.3481182747734
South Carolina,Anderson,16697,31.7949688124332,-95.6638798548387
South Carolina,Bamberg,1585,33.233227282815,-81.0127311848125
South Carolina,Barnwell,1804,33.2922250118183,-81.4827130938215
South Carolina,Beaufort,19496,32.3912596926328,-80.6609447261116
South Carolina,Berkeley,23569,39.442188281579,-78.0268461203421
South Carolina,Calhoun,1512,38.8284119076434,-81.1317266043275
South Carolina,Charleston,30136,32.8480421097293,-79.8577756424604
South Carolina,Cherokee,4378,31.7840098974578,-95.1625094947127
South Carolina,Chester,2448,35.4177431943495,-88.5970392424085
South Carolina,Chesterfield,3261,37.3926671736961,-77.5608640573672
South Carolina,Clarendon,2663,33.6884097614979,-80.2081621550493
South Carolina,Colleton,3742,32.7892443730277,-80.6529450340434
South Carolina,Darlington,5805,34.3093858582949,-79.9731712005447
South Carolina,Dillon,2045,34.4259813701895,-79.3521951037476
South Carolina,Dorchester,17611,33.0756333490707,-80.4345534405804
South Carolina,Edgefield,1952,33.7538072441557,-81.9172963654286
South Carolina,Fairfield,2048,34.3731834025391,-81.0965279592272
South Carolina,Florence,10370,45.8663409969787,-88.3712479337825
South Carolina,Georgetown,5967,33.4148202927641,-79.3017970437178
South Carolina,Greenville,34686,34.8497650575045,-82.4556756416211
South Carolina,Greenwood,5167,34.1813907852031,-82.1020892522049
South Carolina,Hampton,1683,37.0228814078417,-76.2925128799478
South Carolina,Horry,28495,33.9354002541047,-78.9192117705542
South Carolina,Jasper,1772,30.7018170436338,-94.1625085032044
South Carolina,Kershaw,6303,34.3417846111713,-80.5823477515412
South Carolina,Lancaster,6677,37.7122548718223,-76.4099083610492
South Carolina,Laurens,5514,34.494378737373,-81.9790939866558
South Carolina,Lee,1591,36.7434921623585,-83.2232460955687
South Carolina,Lexington,25512,37.7790523005921,-79.4365918550676
South Carolina,McCormick,1161,33.8362040724586,-82.3198808687628
South Carolina,Marion,2639,39.5125855717795,-80.2165618317209
South Carolina,Marlboro,1808,34.552176512566,-79.6891821321223
South Carolina,Newberry,2927,34.3043860507523,-81.6309073893856
South Carolina,Oconee,7262,34.764368344676,-83.0882512919172
South Carolina,Orangeburg,6539,33.4420192457961,-80.7975394681768
South Carolina,Pickens,9089,34.8465651806772,-82.7100658493911
South Carolina,Richland,35246,43.3596374873958,-90.4317686182592
South Carolina,Saluda,1476,34.0009977290643,-81.7403031784188
South Carolina,Spartanburg,23239,34.8879635871303,-81.9690943715705
South Carolina,Sumter,12076,33.9064013703574,-80.2699597762764
South Carolina,Union,1976,36.2983092987609,-83.8358225156941
South Carolina,Williamsburg,2466,37.278471569422,-76.7034970599536
South Carolina,York,20433,37.2360732014603,-76.4455069907529
South Carolina,Aurora,286,43.7182683057039,-98.5652525945845
South Carolina,Beadle,1635,44.4141594066439,-98.2803208052232
South Carolina,Bennett,199,43.194980115627,-101.669365261376
South Carolina,Bon Homme,758,42.9703223586306,-97.8940190523392
South Carolina,Brookings,2185,44.3703237467421,-96.7926480973083
South Carolina,Brown,2898,44.4603951159856,-88.0052620216605
South Carolina,Brule,465,43.7182683057039,-99.1296367158193
South Carolina,Buffalo,155,44.3110008666112,-91.8063157078844
South Carolina,Butte,959,44.893611936819,-103.507723248505
South Carolina,Campbell,132,44.2470359532685,-105.551560891423
South Carolina,Charles Mix,817,43.1703225569323,-98.6858006593143
South Carolina,Clark,301,44.7281848079699,-90.6191614049577
South Carolina,Clay,1007,38.4658258646504,-81.0505297298349
South Carolina,Codington,2317,44.9785435278786,-97.1871690364238
South Carolina,Corson,326,45.7073113737449,-101.15429625753
South Carolina,Custer,995,43.6662134595706,-103.370736811312
South Carolina,Davison,1522,43.6744326458022,-98.1460740967742
