"Gender","Age Groups","Date","Veterans"
"Female","55-59","9/30/2021"," 6,596"
"Female","60-64","9/30/2021"," 5,713"
"Female","65-69","9/30/2021"," 4,318"
"Female","70-74","9/30/2021"," 2,371"
"Female","75-79","9/30/2021"," 1,258"
"Female","80-84","9/30/2021"," 771"
"Female","85+","9/30/2021"," 900"
"Female","20 <","9/30/2021"," 6"
"Female","20-24","9/30/2021"," 159"
"Female","25-29","9/30/2021"," 362"
"Female","30-34","9/30/2021"," 529"
"Female","35-39","9/30/2021"," 779"
"Female","40-44","9/30/2021"," 1,054"
"Female","45-49","9/30/2021"," 1,177"
"Female","50-54","9/30/2021"," 1,436"
"Female","55-59","9/30/2021"," 1,354"
"Female","60-64","9/30/2021"," 1,196"
"Female","65-69","9/30/2021"," 928"
"Female","70-74","9/30/2021"," 546"
"Female","75-79","9/30/2021"," 301"
"Female","80-84","9/30/2021"," 181"
"Female","85+","9/30/2021"," 210"
"Female","20 <","9/30/2021"," 4"
"Female","20-24","9/30/2021"," 262"
"Female","25-29","9/30/2021"," 663"
"Female","30-34","9/30/2021"," 880"
"Female","35-39","9/30/2021"," 1,152"
"Female","40-44","9/30/2021"," 1,544"
"Female","45-49","9/30/2021"," 1,745"
"Female","50-54","9/30/2021"," 2,093"
"Female","55-59","9/30/2021"," 1,902"
"Female","60-64","9/30/2021"," 1,606"
"Female","65-69","9/30/2021"," 1,207"
"Female","70-74","9/30/2021"," 711"
"Female","75-79","9/30/2021"," 391"
"Female","80-84","9/30/2021"," 227"
"Female","85+","9/30/2021"," 261"
"Female","20 <","9/30/2021"," 9"
"Female","20-24","9/30/2021"," 308"
"Female","25-29","9/30/2021"," 857"
"Female","30-34","9/30/2021"," 1,235"
"Female","35-39","9/30/2021"," 1,721"
"Female","40-44","9/30/2021"," 2,475"
"Female","45-49","9/30/2021"," 2,939"
"Female","50-54","9/30/2021"," 3,656"
"Female","55-59","9/30/2021"," 3,455"
"Female","60-64","9/30/2021"," 3,051"
"Female","65-69","9/30/2021"," 2,387"
"Female","70-74","9/30/2021"," 1,609"
"Female","75-79","9/30/2021"," 926"
"Female","80-84","9/30/2021"," 484"
"Female","85+","9/30/2021"," 466"
"Female","20 <","9/30/2021"," 6"
"Female","20-24","9/30/2021"," 90"
"Female","25-29","9/30/2021"," 194"
"Female","30-34","9/30/2021"," 279"
"Female","35-39","9/30/2021"," 421"
"Female","40-44","9/30/2021"," 659"
"Female","45-49","9/30/2021"," 879"
"Female","50-54","9/30/2021"," 1,200"
"Female","55-59","9/30/2021"," 1,250"
"Female","60-64","9/30/2021"," 1,174"
"Female","65-69","9/30/2021"," 953"
"Female","70-74","9/30/2021"," 600"
"Female","75-79","9/30/2021"," 357"
"Female","80-84","9/30/2021"," 219"
"Female","85+","9/30/2021"," 270"
"Female","20 <","9/30/2021"," 27"
"Female","20-24","9/30/2021"," 657"
"Female","25-29","9/30/2021"," 1,532"
"Female","30-34","9/30/2021"," 2,122"
"Female","35-39","9/30/2021"," 2,769"
"Female","40-44","9/30/2021"," 3,387"
"Female","45-49","9/30/2021"," 3,421"
"Female","50-54","9/30/2021"," 3,971"
"Female","55-59","9/30/2021"," 3,752"
"Female","60-64","9/30/2021"," 3,420"
"Female","65-69","9/30/2021"," 2,811"
"Female","70-74","9/30/2021"," 1,694"
"Female","75-79","9/30/2021"," 1,022"
"Female","80-84","9/30/2021"," 698"
"Female","85+","9/30/2021"," 936"
"Female","20 <","9/30/2021"," 18"
"Female","20-24","9/30/2021"," 397"
"Female","25-29","9/30/2021"," 953"
"Female","30-34","9/30/2021"," 1,476"
"Female","35-39","9/30/2021"," 2,016"
"Female","40-44","9/30/2021"," 2,561"
"Female","45-49","9/30/2021"," 2,740"
"Female","50-54","9/30/2021"," 3,309"
"Female","55-59","9/30/2021"," 3,016"
"Female","60-64","9/30/2021"," 2,560"
"Female","65-69","9/30/2021"," 1,947"
"Female","70-74","9/30/2021"," 1,347"
"Female","75-79","9/30/2021"," 799"
"Female","80-84","9/30/2021"," 428"
"Female","85+","9/30/2021"," 420"
"Female","20 <","9/30/2021"," 65"
"Female","20-24","9/30/2021"," 1,572"
